avg_mean_log_return_20d,std_mean_log_return_20d,avg_volatility_20d,positive_return_ratio_20d,Original_Market_Regime
-0.001607106,0.0030075444,0.019513873,0.47715446,1
-0.005745444,0.0031435043,0.018978415,0.36323538,1
-0.0013446279,0.0025137789,0.014246723,0.4613742,1
-0.0013872944,0.0028498578,0.015745265,0.4673037,1
-0.0030451366,0.0029805729,0.019726783,0.44653186,1
-0.0013002559,0.0031829884,0.015953576,0.46590826,1
-0.00064710696,0.0027205579,0.013263891,0.48223516,1
-0.0011589221,0.0038928636,0.020198366,0.48403326,1
-0.0018590284,0.0023740819,0.0139778275,0.44004953,1
-0.0022769095,0.002755811,0.018480105,0.45529452,1
-0.0012370744,0.002773743,0.011646907,0.44644362,1
-0.001055907,0.0029339767,0.014834104,0.4702699,1
-0.0014599898,0.003513044,0.015799886,0.45756906,1
-0.0008082636,0.0019941865,0.013719312,0.47801164,1
-0.0024157637,0.002749954,0.017863384,0.4532618,1
-0.0032304022,0.0031981736,0.018450893,0.4303987,1
-0.0008933695,0.0027015854,0.013545596,0.47606337,1
-0.0018230862,0.0031409666,0.016230097,0.4511502,1
-0.0028507353,0.003338132,0.016727643,0.42331064,1
-0.0006588235,0.004250132,0.023801442,0.5134403,1
-0.00034290107,0.003669049,0.015240312,0.49160275,1
-0.0016600554,0.0023839774,0.013976392,0.44775072,1
-0.0010054228,0.0035123406,0.015225394,0.47106025,1
-0.0012557382,0.00297904,0.014296214,0.4617047,1
-0.0017516649,0.0031898443,0.016157998,0.45263967,1
-0.0002785533,0.0033784204,0.014420248,0.4945214,1
-0.000996284,0.002517843,0.018857898,0.491819,1
-0.00012503129,0.0034034762,0.014928423,0.49905118,1
-0.0029972359,0.0037420215,0.01786052,0.42028627,1
-0.0002438095,0.003126206,0.016294258,0.5012914,1
-0.0036854038,0.0045101987,0.0203752,0.42266038,1
-0.0020597696,0.00234767,0.014338154,0.43757167,1
-0.0013144775,0.002358907,0.012823417,0.44988617,1
-0.00024287806,0.0032576218,0.015374256,0.4971642,1
-0.002569148,0.0031960637,0.020199852,0.45530346,1
-0.0008688665,0.0021384088,0.011007193,0.46071908,1
-0.005484371,0.003345012,0.023272663,0.4185956,1
-0.0015748547,0.0038257693,0.018226443,0.4651502,1
-0.0009433338,0.0022297513,0.01721434,0.48501825,1
-0.00066529925,0.0033208255,0.017205248,0.4909924,1
-0.0020908543,0.0031355242,0.014113411,0.42806727,1
-0.0015001044,0.0031003172,0.013615295,0.44882002,1
-0.002543723,0.0029071844,0.012512123,0.40250522,1
-0.0008921249,0.0035745979,0.016840523,0.4757421,1
-0.00078046304,0.002176289,0.011295633,0.46473923,1
-0.0031307791,0.0030089153,0.015116291,0.40312397,1
-0.0004480382,0.0034809248,0.01707149,0.48990902,1
-0.0045376206,0.0034433114,0.017379323,0.3781181,1
-0.0011508088,0.0024282723,0.013458241,0.46272013,1
-0.00087892707,0.0016668617,0.00953215,0.44128793,1
-0.0013370459,0.0025823785,0.01295181,0.44701573,1
-0.0030634257,0.004308571,0.01876618,0.42563334,1
-0.00137026,0.002758687,0.013905629,0.45449015,1
-0.00070849026,0.0037267883,0.015845945,0.47904772,1
-0.0026495345,0.0040433607,0.019104311,0.44627622,1
-0.0008073272,0.0028798233,0.015592653,0.48431298,1
-0.0012822408,0.0026211278,0.015077079,0.47091654,1
-0.0025285613,0.0026937963,0.01469433,0.42192787,1
-0.0020570036,0.0028820555,0.016659515,0.45071566,1
-0.0026855534,0.0035907167,0.015642146,0.41229424,1
-0.0016819305,0.0025829624,0.013368613,0.44255918,1
-0.0043376256,0.0026994536,0.019345107,0.40785748,1
-0.0015009694,0.0030706276,0.016711773,0.46435338,1
-0.0012166549,0.0028469258,0.014112497,0.4650244,1
-0.0005393526,0.0031064923,0.015848607,0.49127972,1
-0.0013322282,0.0041013155,0.018906776,0.4731511,1
-0.0054729204,0.0032923075,0.02060794,0.38388425,1
-0.0014773898,0.0030064771,0.0153431995,0.45927987,1
-0.0008069232,0.003341439,0.014438718,0.47994038,1
-0.0020015778,0.0031177457,0.014334114,0.42765808,1
-0.0010360382,0.0039048814,0.017209701,0.47118583,1
-0.0009243176,0.0038791746,0.016800376,0.47418964,1
-0.0007336015,0.0022471875,0.011849693,0.4667919,1
-0.0007695641,0.0041349223,0.020308975,0.49219632,1
-0.001557747,0.003331681,0.017066808,0.4616279,1
-0.001517881,0.004140745,0.017427137,0.45996368,1
-0.0014641943,0.002886553,0.018816685,0.47360045,1
-0.0035405385,0.0034040902,0.019882742,0.43251228,1
-0.0033259657,0.004039399,0.020854868,0.44965374,1
-0.00044319613,0.0030865364,0.015335005,0.49478945,1
-0.0011463385,0.0024705576,0.01304252,0.460104,1
-0.0011103321,0.003672142,0.017690124,0.4761423,1
-0.0014321981,0.0027622443,0.020320736,0.48556685,1
-0.0019297809,0.003108499,0.014691434,0.4379579,1
-0.0014505885,0.0032177332,0.015669025,0.45902565,1
-0.0009980785,0.0030426346,0.01695809,0.4787783,1
-0.003280743,0.0030133598,0.017283842,0.41883972,1
-0.0012773703,0.0029941183,0.014322294,0.4636401,1
-0.0040852553,0.0026472518,0.020120962,0.4250308,1
-0.0007089438,0.0034149769,0.017851865,0.48470742,1
-0.0017931615,0.0029433568,0.01688409,0.45749292,1
-0.002119298,0.0033909243,0.01709614,0.44419652,1
-0.0030716374,0.0027846508,0.015435769,0.41170612,1
0.000108631255,0.0031472351,0.016141132,0.5118058,1
-0.0010033576,0.0024763506,0.012647966,0.465608,1
-0.0011191189,0.002316358,0.012592574,0.45389012,1
-0.0034778954,0.0030105698,0.015680954,0.3981098,1
-0.00087165856,0.0035927554,0.015207816,0.47362608,1
-0.00041028377,0.0035742081,0.013404511,0.48634908,1
-0.0006148611,0.0034412842,0.01963801,0.499527,1
-0.0010896749,0.0027118672,0.012478119,0.4594638,1
-0.0026963095,0.002498354,0.013754699,0.40993991,1
-0.003389899,0.0030514677,0.01740004,0.4175747,1
-0.000734404,0.00316872,0.014209862,0.48033425,1
-0.0013279207,0.003363637,0.015594078,0.46184158,1
-0.000430388,0.0035211032,0.019720573,0.502123,1
-0.0029948195,0.0030355605,0.015359187,0.41093642,1
-0.0009995677,0.0020122381,0.011211456,0.45092592,1
-0.001325763,0.0018889193,0.00907806,0.42404664,1
-0.0012019227,0.0024678349,0.015722573,0.47082016,1
-0.00062901754,0.0035342788,0.015616627,0.48388556,1
-0.0008246674,0.0028267258,0.015329059,0.48338053,1
-0.00082600734,0.0033097386,0.01725898,0.4812201,1
-0.001166022,0.0030541,0.0147229815,0.46965358,1
-0.001050866,0.0035546268,0.018086892,0.478178,1
-0.00044226096,0.0030662143,0.013918991,0.49116716,1
-0.00058388215,0.0030870116,0.013987513,0.48543495,1
-0.0014813951,0.0023218247,0.013618428,0.45317212,1
-0.0014632895,0.002537511,0.017608643,0.46963686,1
-0.001629517,0.0023334015,0.011614043,0.4283804,1
-0.0012539724,0.0029348743,0.012453137,0.4566098,1
-0.0009785239,0.0023992,0.012096955,0.46060154,1
-0.0028540336,0.0036833459,0.015763028,0.40804875,1
-0.0016703411,0.0025288025,0.013865941,0.44728857,1
-0.0014377428,0.0020424728,0.010789626,0.42969623,1
-7.541194e-05,0.0035635487,0.015568681,0.49959433,1
-0.0023740567,0.002871531,0.01594987,0.43513432,1
-0.001830294,0.0017675922,0.012369292,0.43571645,1
-0.0026785338,0.0036308558,0.018043255,0.4357465,1
-0.0006809947,0.0025878642,0.012317799,0.47845742,1
-0.0009683608,0.002516683,0.013117573,0.46666253,1
-0.002779537,0.0042934045,0.019698383,0.44792435,1
-0.0010354054,0.0022506989,0.011457833,0.45159096,1
-0.0022218328,0.0032740328,0.015753798,0.43444768,1
-0.0012401425,0.0025956961,0.015261579,0.46891662,1
-0.0011148405,0.002572696,0.018227382,0.48295793,1
-0.0010652787,0.0030637432,0.01692296,0.47726253,1
-0.0007515912,0.004154167,0.017496107,0.47735548,1
-0.0010152856,0.0026691677,0.01381412,0.47090378,1
-0.0019568016,0.002214424,0.011518789,0.41401204,1
-0.002562784,0.0027715627,0.01681669,0.4384456,1
-0.0016473262,0.00250187,0.016204119,0.45804656,1
-0.0008136329,0.0023637149,0.013304319,0.47517174,1
-0.0032318982,0.0032352067,0.01567434,0.4023947,1
-0.00060766673,0.0034963584,0.017378356,0.48514432,1
-0.00082205265,0.0030001337,0.017308759,0.4854219,1
-0.002438057,0.0033427563,0.017146276,0.43860015,1
-0.00076920236,0.0017983125,0.010455685,0.45427465,1
-0.0010136868,0.0034825772,0.015864251,0.47217017,1
-0.00080181804,0.002951224,0.015740449,0.48378664,1
-0.0011978304,0.0024559328,0.013385653,0.4609724,1
-0.003228049,0.0031992074,0.016599491,0.4129706,1
-0.0016592119,0.0029578153,0.014030383,0.4437422,1
-0.00088966754,0.0030695759,0.014270651,0.47831547,1
-0.0011091168,0.0026219254,0.017448336,0.48210838,1
-0.00093214755,0.0028069757,0.0150566995,0.47848174,1
-0.0012548605,0.0029960554,0.015950166,0.47006804,1
-0.0029264654,0.0026878633,0.0152885895,0.4152256,1
-0.0010400164,0.0020676297,0.011163734,0.4462057,1
-0.00032071755,0.0027415068,0.014200021,0.49574423,1
-0.0022125817,0.002503617,0.01239432,0.4170319,1
-0.00010721416,0.0032022977,0.013953592,0.499633,1
-0.0031690102,0.003467355,0.015887966,0.40290806,1
-0.0019882391,0.0041861837,0.017956993,0.44795078,1
-0.001168499,0.0023034404,0.017413229,0.47760674,1
-0.0007324058,0.0029671716,0.013836809,0.4810123,1
-0.0008108523,0.0023798496,0.012512574,0.46966827,1
-0.0024936288,0.0028839188,0.01563419,0.42902428,1
-0.0009807842,0.0026982087,0.014205823,0.47345173,1
-0.00035921982,0.0030831008,0.015623068,0.49671406,1
-0.0033739435,0.0036079888,0.019146673,0.42867157,1
-0.0028284737,0.002356224,0.012300136,0.39595252,1
-0.00047850606,0.0034260629,0.013106336,0.48705095,1
-0.0020093673,0.0019242321,0.017227115,0.4565444,1
-0.0010463705,0.0030266293,0.017043428,0.47799495,1
-0.0013706537,0.00257308,0.01463889,0.4626563,1
-0.0026815594,0.0030801466,0.021566646,0.46778142,1
-0.0005437987,0.0029280786,0.012115385,0.4817279,1
-0.00335357,0.0031571938,0.01904112,0.4329891,1
-0.002019153,0.0038938196,0.018563809,0.45679024,1
-0.0006140116,0.0036857037,0.017294243,0.4830072,1
-0.002799544,0.0032825668,0.016624339,0.42427206,1
-0.00066555623,0.002630538,0.012492233,0.48008478,1
-0.0010769875,0.0021550574,0.011320039,0.445084,1
-0.0042169485,0.0034014408,0.021706324,0.4362499,1
-0.0035156654,0.0028615636,0.01904947,0.4256265,1
-0.0022852595,0.0034761734,0.019555606,0.45583463,1
-0.0014195085,0.002863073,0.014219712,0.45119217,1
-0.0014248387,0.0037234116,0.019147683,0.4747825,1
-0.0028508028,0.003307546,0.019251252,0.44941857,1
-0.00014889236,0.0027284597,0.012564683,0.4983229,1
-0.00058485306,0.0030947926,0.016904535,0.49233007,1
-0.005024234,0.0026537024,0.019496689,0.38915756,1
-0.00092276785,0.0027508053,0.012614924,0.46931982,1
3.8987764e-05,0.0041801957,0.016567636,0.49684572,1
-0.001987371,0.0031885616,0.016029185,0.44500515,1
-0.0013387353,0.0028142098,0.014174711,0.4569323,1
-0.0027656653,0.0031360947,0.015604288,0.41657218,1
-0.003027085,0.003674748,0.021467675,0.46397412,1
-0.0015482291,0.0030409175,0.014025251,0.4449917,1
-0.00061024737,0.0036713476,0.015539938,0.48345223,1
-0.00045706562,0.0023663815,0.010967522,0.47776905,1
-0.0010922599,0.002479535,0.012274352,0.46065027,1
-0.0029000551,0.0034574466,0.018227054,0.4319326,1
-0.0007991339,0.0028778005,0.017960839,0.48747224,1
-0.0006244885,0.0023718355,0.012800788,0.48001507,1
-0.001272392,0.0033215585,0.015567967,0.46680823,1
-0.002117969,0.0031423827,0.018621648,0.45939547,1
-0.00083913084,0.0029743973,0.019248473,0.49152908,1
-0.0014121647,0.0031963072,0.016990827,0.46623752,1
-0.0020761746,0.0028478855,0.018557644,0.4584119,1
-0.00080732646,0.002582485,0.012358611,0.4731283,1
-0.0020785371,0.003960608,0.019790843,0.46842292,1
-0.0022542842,0.0040209913,0.019804522,0.45793727,1
-0.00033244988,0.0031720889,0.016920019,0.4978476,1
-0.0024670789,0.003712116,0.022366729,0.47548798,1
-0.00073208625,0.0032835875,0.014962898,0.48211026,1
-0.0004898811,0.0023494808,0.011229775,0.48169333,1
-0.0013058983,0.0032489232,0.019103343,0.47919863,1
-0.0008701038,0.0026675414,0.013727893,0.4756548,1
-0.00014789421,0.0025240765,0.009953867,0.48640758,1
-0.0015000727,0.0028308218,0.013962682,0.44731203,1
-0.0020419438,0.0041598356,0.018808786,0.4571741,1
-0.002800311,0.0037931001,0.018730205,0.43702513,1
-0.0013141758,0.0029495992,0.014808053,0.4619083,1
-0.0008614823,0.0030939947,0.017163342,0.4810723,1
-0.001103592,0.00325711,0.016481597,0.47284302,1
-0.00028955375,0.0029704077,0.012284278,0.4948306,1
-0.002842138,0.0028778298,0.014285202,0.4093256,1
-0.0013360457,0.0028508236,0.014253253,0.46014622,1
-0.0015581491,0.0031588443,0.015400766,0.45417154,1
-0.0014663256,0.0024164529,0.014330026,0.45887893,1
-0.0007686571,0.0026394185,0.01307041,0.47899517,1
-0.002310015,0.0025568216,0.015525505,0.43699792,1
-0.0011161738,0.002777933,0.014096383,0.46967325,1
-0.0011582329,0.0029632428,0.014360668,0.4690856,1
-0.001677142,0.0022759587,0.018178996,0.46569964,1
-0.001756069,0.0029529685,0.0150255,0.4449073,1
-0.0010234831,0.0027976527,0.013132324,0.46823353,1
-0.0036990736,0.0031282792,0.017799653,0.41152835,1
-0.002461473,0.0025429048,0.015656054,0.43778223,1
-0.0016463696,0.0036998342,0.017941982,0.46139643,1
-0.0013297172,0.002804442,0.019698001,0.48356095,1
-0.0015575641,0.0029880665,0.014106388,0.44858354,1
-0.0021550616,0.0032077571,0.014215074,0.4182818,1
-0.0017536739,0.002484105,0.019649975,0.47359228,1
-0.002034431,0.002893696,0.019388886,0.46708202,1
-0.0010184322,0.0025336186,0.017062604,0.48363015,1
-0.0008573577,0.0034635302,0.015888168,0.4774163,1
-0.001263504,0.003779673,0.015197144,0.4634714,1
-0.000686243,0.0035514454,0.018369118,0.48763674,1
-0.002742259,0.0034413598,0.019982902,0.4511937,1
-0.0014827261,0.0032133828,0.015112341,0.45696306,1
-0.0011904004,0.0032777537,0.017239578,0.4717178,1
-0.0016566354,0.0031674989,0.01732636,0.4621408,1
0.00030242818,0.0035253132,0.01786357,0.51436526,1
-0.0005766617,0.0021765942,0.011534638,0.4734,1
-0.00041937406,0.002991285,0.018049015,0.49830133,1
-0.00036155814,0.0036049152,0.016037948,0.4894296,1
-0.000737439,0.0027643861,0.01338516,0.4804284,1
-0.00083879946,0.0024924425,0.015191485,0.48303774,1
-0.0025137977,0.0026097926,0.0204575,0.461999,1
-0.0050998623,0.003900333,0.022172913,0.41264707,1
-0.0022245618,0.0026802379,0.012984199,0.41973394,1
-0.0010626081,0.0023410853,0.01404753,0.475159,1
-0.0013566606,0.002743488,0.014360877,0.46192926,1
-0.0037009767,0.0030551224,0.01624535,0.39628944,1
-0.0015605125,0.0038229446,0.019496318,0.4745352,1
-0.003108437,0.004215734,0.018894773,0.42659763,1
-0.0015881949,0.002978589,0.018489556,0.4704498,1
-0.0013885576,0.0029853857,0.014186041,0.45768958,1
-0.0013978581,0.002850204,0.013895966,0.45384932,1
-0.0025668642,0.0036370112,0.017124727,0.430155,1
-0.0040512243,0.0028196406,0.020485422,0.42857805,1
-0.0023591793,0.00439755,0.020186948,0.46308854,1
-0.0012591656,0.0026379912,0.013415877,0.4547841,1
-0.0028027995,0.0030960497,0.015589493,0.41819257,1
-0.0012527254,0.0027110365,0.013351907,0.456333,1
-0.0006325075,0.0031660944,0.015677877,0.48691612,1
-0.00088636833,0.0027247418,0.013285597,0.47411576,1
-0.0009891624,0.0025833733,0.012870364,0.46788764,1
-0.0010561104,0.0029937446,0.014278141,0.47131386,1
-0.00046476113,0.002687499,0.012559266,0.4857042,1
-0.00062870566,0.0024754829,0.013514623,0.48261404,1
-0.00046242654,0.0031975152,0.015007614,0.49099383,1
-0.0010321264,0.0027909467,0.013951776,0.47260544,1
-0.0010117734,0.0028760843,0.0142393885,0.47349712,1
-0.0008418791,0.0025377627,0.013068911,0.47327527,1
-0.0011228167,0.0027689706,0.013486222,0.46602714,1
-6.96779e-05,0.0029112592,0.012796265,0.49912676,1
-0.002432785,0.0035720968,0.018531652,0.4465914,1
-0.0018182753,0.0036072372,0.017708302,0.45992807,1
-0.0015238385,0.002657698,0.019501232,0.47865006,1
-0.0015443626,0.0027759771,0.013455853,0.43853697,1
-0.001371969,0.00282646,0.013358799,0.45193493,1
-0.0016446179,0.004339869,0.019806853,0.46904054,1
-0.0019517458,0.0036317469,0.017249161,0.45054814,1
-0.0010295155,0.0019728078,0.01088039,0.44459847,1
-0.0014487059,0.0034605528,0.01651562,0.45996162,1
-0.00061190745,0.003218408,0.016728148,0.48806983,1
-0.0017387581,0.0034211131,0.016930358,0.45503643,1
-0.0021168531,0.0027787234,0.013946347,0.43054485,1
-0.000568835,0.0026822265,0.012123161,0.48144007,1
-0.0011414583,0.0022758665,0.012699525,0.45819053,1
-0.0011672816,0.0028201828,0.013629706,0.4627682,1
-0.0012056316,0.0031030928,0.015145832,0.4664485,1
-0.0005415704,0.0027734723,0.01332534,0.48886624,1
-0.0016898132,0.0020046828,0.012103119,0.43425468,1
-0.0014473206,0.0025941648,0.013913619,0.45423335,1
-0.0019260269,0.0027022122,0.013709872,0.43197468,1
-0.0014244419,0.0021919184,0.012472895,0.4500479,1
-0.0017201891,0.0029847661,0.014102662,0.4417533,1
-0.0014595719,0.003023337,0.014104168,0.45001763,1
-0.0006458845,0.0028429849,0.016393993,0.49130872,1
-0.003516397,0.0028018432,0.016225453,0.4053534,1
-0.0013091316,0.0027044353,0.014074412,0.4572257,1
-0.0015025563,0.0032429723,0.015786983,0.4594052,1
-0.0014475195,0.003260648,0.016371334,0.46203592,1
-0.0009333782,0.0026369442,0.013683499,0.47244176,1
-0.0012439399,0.0033561322,0.01596829,0.46652064,1
-0.004129228,0.003085276,0.01805372,0.39959273,1
-0.0023957116,0.0029511002,0.018329438,0.44633293,1
-0.0011044334,0.0036457633,0.015534712,0.4687046,1
-0.0013024431,0.0028355457,0.014398413,0.4615798,1
-0.00036734817,0.0033421924,0.013819579,0.48923904,1
-0.0029258258,0.0026619434,0.014207128,0.40328246,1
-0.00090830686,0.002922493,0.013160284,0.47292414,1
-0.00064839394,0.0032610076,0.016668413,0.48614854,1
-0.0021096577,0.00251549,0.0130601665,0.42519227,1
-0.0027709738,0.0026511664,0.02106051,0.46130413,1
-0.0010543615,0.003779043,0.015446566,0.46909732,1
-0.0016794107,0.003012877,0.018241532,0.46613124,1
-0.00035926895,0.0036627657,0.014219654,0.49103794,1
-0.004196893,0.004198031,0.020295454,0.41116127,1
-0.0017459947,0.002326833,0.020448575,0.4803982,1
-0.003048401,0.0035220548,0.019538688,0.4479754,1
-0.0014507094,0.0027345824,0.013614538,0.44903976,1
-0.0033986631,0.0035480438,0.016687216,0.40337858,1
-0.00094873516,0.0025490224,0.0119400695,0.4641179,1
-0.0008239894,0.002816914,0.012755436,0.47362924,1
-0.00066027365,0.0038536857,0.015636448,0.4806081,1
-0.000851475,0.0031341016,0.014197607,0.4787526,1
-0.0004288165,0.0029909601,0.012865259,0.48638374,1
-0.0005417108,0.0032876823,0.015413681,0.48893505,1
-0.0011264014,0.0021447544,0.011951693,0.44913316,1
-0.0010043994,0.0032046223,0.016833121,0.4772674,1
-0.0014620221,0.0024002227,0.016106887,0.46621373,1
-0.003610929,0.0036477533,0.020314142,0.4290734,1
-0.0010184355,0.0025251324,0.016990367,0.4810068,1
-0.0022044515,0.0022846663,0.014263769,0.43487248,1
-0.0010451874,0.0031812165,0.015424764,0.47344977,1
-0.00074249035,0.0029717637,0.016312666,0.4871483,1
-0.0026009076,0.0043523405,0.01683987,0.41828042,1
-0.003470737,0.0025899922,0.016253361,0.40793487,1
-0.002479263,0.003357232,0.018119188,0.44664726,1
0.00022957339,0.0038322248,0.015425064,0.5055668,1
-0.0017161994,0.0030991824,0.014997648,0.4444029,1
-0.001319405,0.003303265,0.016644968,0.4665928,1
-0.0006423719,0.0033411046,0.017952204,0.4874246,1
-0.0014911537,0.0028615564,0.017936103,0.46958694,1
-0.0010201375,0.00312348,0.013711661,0.47006157,1
-0.0027593924,0.0043286444,0.020574115,0.45453638,1
-0.003006702,0.003320642,0.020983908,0.45610234,1
-0.00075330737,0.002744976,0.012809722,0.47694394,1
-0.0024673755,0.0038982865,0.023202144,0.476194,1
-0.00061835756,0.0025698931,0.014119808,0.4861351,1
-0.00053016195,0.004194378,0.019641336,0.49364474,1
-0.00027601034,0.0031221935,0.019916814,0.5091735,1
-0.0016030547,0.0034385177,0.019033244,0.47005934,1
-0.0008658494,0.0034318524,0.016439585,0.477277,1
-0.0012111596,0.003447214,0.016087927,0.46725532,1
-0.0018794957,0.0022464977,0.015214092,0.45670447,1
-0.0025787626,0.003209105,0.020033676,0.4506798,1
-0.0029710673,0.0026362834,0.015737401,0.42005402,1
-0.004166661,0.0043182503,0.020321533,0.41018355,1
-0.0027904643,0.0037118238,0.018895779,0.44233838,1
-0.0011837786,0.001940892,0.010855308,0.44725353,1
-0.0026878081,0.0033176409,0.020439092,0.4593234,1
-0.0014490685,0.0027151003,0.013505141,0.4471762,1
-0.0025089704,0.0030415158,0.021322057,0.46933666,1
-0.001733351,0.004234333,0.020336555,0.47495407,1
-0.0014971662,0.003174125,0.013715233,0.44804573,1
-0.0016225957,0.0025670659,0.015589214,0.4639958,1
-0.0009915796,0.0033978545,0.013992899,0.46721032,1
-0.000852105,0.0026662743,0.012603838,0.4729975,1
-0.0012243876,0.004234238,0.017700078,0.46537378,1
-0.000723694,0.0031954,0.015027787,0.48262474,1
-0.0018360511,0.0026445228,0.01302225,0.43338016,1
-0.0025566113,0.0033345895,0.018500596,0.44780007,1
-0.0017029374,0.0028945704,0.0137317525,0.43678895,1
-0.0007649462,0.0030058254,0.016409235,0.48622203,1
-0.0011902922,0.0031976108,0.014358848,0.46653014,1
-0.00022149931,0.0024415746,0.01730743,0.51179504,1
-0.0010769806,0.0034368874,0.018266613,0.47823218,1
-0.0020611163,0.0028405408,0.018707221,0.46057945,1
-0.0015365763,0.0029722315,0.014458992,0.44784486,1
-0.0014466156,0.0025294772,0.013882416,0.45455825,1
-0.0006847128,0.0030206498,0.01644568,0.4876407,1
-0.00105872,0.002541211,0.013152706,0.46516868,1
-0.0008058574,0.0028329922,0.015794907,0.4844171,1
-0.0016430964,0.0021427253,0.014503265,0.45022166,1
-0.0019849085,0.0035686407,0.016915925,0.44648287,1
-0.0017996145,0.0029597983,0.016480772,0.45849144,1
-0.0035048444,0.0034252622,0.018961197,0.42362335,1
-0.00044735378,0.003041425,0.01313233,0.48839384,1
-0.0008639275,0.002966291,0.0149001535,0.4788773,1
-0.0012771928,0.0035754573,0.015695017,0.46330976,1
-0.0029061355,0.003901729,0.020645767,0.4599221,1
-0.0034885583,0.0029973218,0.018114557,0.42016572,1
-0.0009234656,0.0036713323,0.017195057,0.47634122,1
-0.0007887493,0.0025381816,0.013767121,0.47968966,1
-0.00080919726,0.0023486733,0.013153212,0.47363383,1
-0.00097354356,0.003656578,0.019512279,0.48609447,1
-0.00123765,0.0025431227,0.013997869,0.46340358,1
-0.001059985,0.0033315215,0.017072454,0.4741773,1
-0.0020945687,0.0031825162,0.01908786,0.4625265,1
-0.004663894,0.004965079,0.024366276,0.44100416,1
-0.0013641464,0.0035184054,0.015529013,0.4617334,1
-0.0013010267,0.0027712607,0.014203545,0.45768744,1
-0.0003457919,0.003249077,0.013803094,0.49152097,1
-0.0005664925,0.0035436298,0.016020358,0.48473066,1
-0.0018074086,0.0027081517,0.014409235,0.44493356,1
-0.0023052637,0.0027074676,0.013716942,0.4203016,1
-0.0008872399,0.0032158284,0.016003069,0.47871014,1
-0.0023958485,0.0031594264,0.017533703,0.4429269,1
-0.0020224801,0.0028315329,0.018644644,0.46200913,1
-0.0005547795,0.0038370693,0.016886257,0.48214945,1
-0.0018490171,0.0036885154,0.017731141,0.45864102,1
-0.0010717665,0.0024866979,0.0126799755,0.46095306,1
-0.0002250941,0.0031562576,0.013088172,0.4938794,1
-0.0014235158,0.002147731,0.012587491,0.4479049,1
-0.0037218558,0.004263651,0.02246358,0.45489818,1
-0.0018041533,0.0035123627,0.016402619,0.44903967,1
-0.00212709,0.0029585224,0.0151424855,0.43588632,1
-0.0017118796,0.003307472,0.018736152,0.46637037,1
-0.0012322499,0.0025740229,0.015449032,0.4695434,1
-0.0039762137,0.0039318814,0.021169461,0.43161446,1
-0.0012971946,0.0027656332,0.014065128,0.45752883,1
-0.0031804366,0.002975307,0.015209906,0.40218568,1
-0.0037338194,0.00302965,0.019638479,0.42809597,1
-0.00087383675,0.003081985,0.01630668,0.48136824,1
-0.00090274005,0.0026296852,0.01611753,0.484265,1
-0.0005637139,0.003992607,0.017127844,0.4828726,1
-0.0018631095,0.0020711399,0.011276129,0.4226198,1
-0.0027719343,0.0031098372,0.018248398,0.44054812,1
-0.00092355505,0.0023894345,0.016268179,0.4834301,1
-0.001976988,0.0026576072,0.014616242,0.4425785,1
-0.0011627334,0.0030614072,0.015096594,0.46704754,1
-0.0015363195,0.003508745,0.015838716,0.45842144,1
-0.002510712,0.0029842057,0.0140346205,0.4154339,1
-0.0023110558,0.0030064688,0.018025493,0.45181787,1
-0.0038132875,0.003787726,0.020121517,0.4282036,1
-0.00022854547,0.0037477242,0.01685482,0.49624,1
-0.002613052,0.002774718,0.0136267375,0.40358981,1
-0.0013003373,0.0023563139,0.012782676,0.44853327,1
-0.0002698863,0.003069783,0.013556052,0.49443677,1
-0.00086085894,0.0027245814,0.013476645,0.47706616,1
-0.000669062,0.0027555898,0.014559651,0.48496383,1
-0.0010628743,0.0029573306,0.014104666,0.47225338,1
-0.0025501933,0.0029924281,0.016673394,0.43534485,1
-0.0012965241,0.0028765216,0.014096842,0.46189654,1
-0.0004068047,0.0029958375,0.012520002,0.49083117,1
-0.0015294162,0.0037754087,0.01667347,0.4585582,1
-0.0012225222,0.0028106463,0.013426673,0.45877925,1
-0.0021275708,0.0028162554,0.014574702,0.43031642,1
-0.0023237611,0.0025551158,0.014645343,0.43237013,1
-0.00063603034,0.0030211662,0.01358216,0.4846542,1
-0.0015386107,0.00295271,0.014325398,0.44987607,1
-0.0001717753,0.0029833717,0.0138538,0.49976563,1
-0.00088434934,0.0030916762,0.016449925,0.4812259,1
-0.003669452,0.0036231803,0.01939148,0.42260143,1
-0.00051392784,0.0022127484,0.011395196,0.47711444,1
-0.0019096954,0.0042089014,0.019603388,0.46776423,1
-0.0015407347,0.0026916366,0.018868431,0.47692314,1
-0.0013779716,0.003465119,0.018737735,0.47470793,1
-0.0025951616,0.0027393703,0.013502093,0.40734974,1
-0.00020396204,0.0030590738,0.01405392,0.49848697,1
-0.0014031783,0.0034221234,0.016523276,0.46183172,1
-0.0019280163,0.002557971,0.015730936,0.45142135,1
-0.0046930755,0.0024454684,0.0145139415,0.35666773,1
-0.00016937703,0.00358629,0.014319065,0.49572515,1
-0.0011922313,0.0026129244,0.013267046,0.46076182,1
-0.001819914,0.0029611932,0.014472151,0.4415368,1
-0.0016975008,0.003047281,0.015771423,0.45447546,1
-0.0022695162,0.0031138523,0.01346507,0.41753513,1
-0.0014850126,0.0043574898,0.019040547,0.4682774,1
-0.0012701198,0.0018231923,0.010677892,0.43755397,1
